,s_start,t_start,z_start,vpar_start,s_end,t_end,z_end,vpar_end,last_time,dt_min,dt_max
344,0.16296535954183916,0.04401444570279831,4.401545893978363,8779868.432082899,0.1784419143799713,-0.9352340671154851,2343.0322616406265,8956181.030728772,0.003,1.3720132252380248e-09,1.410487519238378e-07
345,0.05847627809072874,0.0014579250420948817,1.7937173574642038,-1343382.8285308934,0.0016193240106331195,1.897508041479166,60.55608326908022,-2786093.4889525683,0.003,1e-10,3.6721549889962295e-07
346,-0.3226048605414441,0.3445797872289766,3.0715361235816716,-4086703.499315491,0.5862423666518815,-0.8673709627816975,-1522.7711543627543,-6331955.378423555,0.003,1.1602797417900984e-09,1.881679741921228e-07
347,0.00034798137961469024,0.002475374298257987,5.854909460097034,-4059786.477078304,0.018320048466905693,-0.979815916448315,-1366.5588590921666,-5881507.578217062,0.003,1e-10,2.636008684690955e-07
348,-0.010123403827410806,0.06989057238556656,0.8202287136104692,8761349.411168434,0.05130399093380882,-0.8914117362223593,2314.367346464984,8390632.791442713,0.003,1.3987957239904662e-09,1.6679301266142055e-07
349,0.0017407549894539256,0.005035575018297471,1.2832224364016087,7933589.0866320385,0.01942101657744876,2.2579409555600125,2232.4777327687107,8046668.9449367225,0.003,1.28087267264287e-09,2.2687925895223255e-07
350,-0.036577171901618584,0.042204665414356995,5.869954961912269,-12464355.86689311,0.04431697242786403,2.5252411941053725,-3403.150240070295,-12550381.696795542,0.003,1.2319139299381524e-09,1.4881293448790582e-07
351,-0.25016413640232454,0.04243206199660293,2.3807541738622033,-4470976.729321221,0.04524791041148993,-0.6927925691952753,37.08658622437759,1201910.5782807476,0.003,1e-10,4.252507371594252e-07
352,-0.002658721104908044,-0.15696179084805867,5.524009993216457,8266102.571587527,0.15242475418187879,-1.517836798692818,2133.9173572631485,8124380.1333944,0.003,1.41874497119809e-09,1.7123099926259888e-07
353,0.012293755105793069,0.00805994594792996,3.1121477304158396,6461511.977981964,0.013061259799249972,0.6988214295855611,1751.1340107141987,6222335.698246108,0.003,1.3277105166245582e-09,2.406066796337889e-07
354,0.04578633589050095,0.014682973013425851,3.866986167175719,-5747072.694987942,0.04848896270420505,-0.3352105135585835,-1433.5397564501764,-5348147.008061287,0.003,1.3772659023398608e-09,2.585784824211892e-07
355,0.33390881582633536,0.06976124331124005,4.932429083807987,6824305.40427804,0.5562318611096957,-3.117585324879153,1288.8202988302592,7886647.975202593,0.003,1.4953599398961223e-09,1.8863586407399937e-07
356,0.006530792282730652,0.01757020753284424,2.4639409825095937,-3488314.714923605,1.000564241770212,3.1104806192889516,-2.371217113546859,7738262.262523148,0.0008535341347245424,1e-10,3.250104723638398e-07
357,0.11285260135406146,0.0062763349407198455,2.453286267034123,3413711.8648188887,1.0034797821241104,1.97057620372883,3.0553456716341483,588161.9909497059,0.00010455238362973869,1.3452983154107549e-09,1.6197222709097456e-07
358,0.06399508644143537,0.19906247643411903,2.7175417686209697,-7571092.3022989975,0.22444016280120271,-0.705680996362167,-2181.502827307951,-8039886.710089168,0.003,1.2396951129096927e-09,1.5685937742104235e-07
359,0.048137140432389355,-0.006888377111357326,1.265189713035576,2901537.331631023,1.0016952305474398,2.48332451079006,3.6484860465128013,5692484.542304133,7.269857287620746e-05,1.3503690426187736e-09,1.980037841356236e-07
360,0.02663539009857491,-0.0035588112754693616,2.938282245637454,-4199614.330152312,0.0022579488078861487,2.8554433215275763,-1109.2694395950161,-3722139.5928913774,0.003,1e-10,3.336105545414385e-07
361,0.00943748562368497,0.10760626278549673,4.290840924426436,-8664641.369589482,0.09564036250672489,-1.4520415391196861,-2455.5543161559226,-9234817.678344589,0.003,1.2366962617389834e-09,1.4570431588588865e-07
362,4.617751390269924e-06,-0.004228419982129534,4.72007166708428,-384.7271347363362,0.24440114334607932,1.3366091963008504,48.69180333856364,1150476.4054676166,0.003,1e-10,4.103034169206696e-07
363,0.2616585196355263,-0.0034035161389739427,1.5446354593757698,-3708856.377654784,1.0047265488014883,2.2152572516749838,1.8362913696109924,2220032.011001241,7.441563857094295e-05,1.49456541397609e-09,1.9664817915779717e-07
364,0.4947943139455187,0.1097304283785656,4.0714127348771445,-8878657.733240463,0.5038087387839846,-0.13926769789851953,-2421.6465502795218,-9068407.621911013,0.003,1.2960532989589852e-09,1.4542444859951706e-07
365,0.01047729439856444,0.028431137979382577,0.10074662990226649,-9240548.781858874,0.048217162742807504,-0.16022302019185886,-2524.839059437912,-9330771.266385116,0.003,1.3265235419890155e-09,1.8386559161455495e-07
